;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
1;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
2;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
3;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
4;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
5;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
6;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
7;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
8;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
9;[3, 0, 1, 1, 4, 1, 3, 0];175;1250;40000;142;7,570422535211268
