;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
1;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
2;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
3;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
4;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
5;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
6;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
7;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
8;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
9;[2, 0, 1, 0, 3, 1, 2, 0];3197;83225;1331600;7086;11,293818797629129
