;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];4495;41612;1331600;936;39,65491452991453
1;[3, 0, 1, 0, 3, 1, 3, 0];4540;41612;1331600;958;38,6972860125261
2;[3, 0, 1, 0, 3, 1, 3, 0];4485;41612;1331600;955;38,87643979057592
3;[3, 0, 1, 0, 3, 1, 3, 0];4592;41612;1331600;946;39,13319238900634
4;[3, 0, 1, 0, 3, 1, 3, 0];4665;41612;1331600;932;39,642703862660944
5;[3, 0, 1, 0, 3, 1, 3, 0];4397;41612;1331600;955;38,96858638743456
6;[3, 0, 1, 0, 3, 1, 3, 0];4622;41612;1331600;929;39,81700753498385
7;[3, 0, 1, 0, 3, 1, 3, 0];4585;41612;1331600;936;39,55876068376068
8;[3, 0, 1, 0, 3, 1, 3, 0];4573;41612;1331600;945;39,194708994709
9;[3, 0, 1, 0, 3, 1, 3, 0];4584;41612;1331600;942;39,30785562632696
