;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];4714;83225;1331600;2036;38,56139489194499
1;[3, 0, 1, 0, 3, 1, 3, 0];4659;83225;1331600;2031;38,68340718857706
2;[3, 0, 1, 0, 3, 1, 3, 0];4716;83225;1331600;2030;38,6743842364532
3;[3, 0, 1, 0, 3, 1, 3, 0];4651;83225;1331600;2030;38,7064039408867
4;[3, 0, 1, 0, 3, 1, 3, 0];4660;83225;1331600;2039;38,53114271701815
5;[3, 0, 1, 0, 3, 1, 3, 0];4682;83225;1331600;2029;38,710202069985215
6;[3, 0, 1, 0, 3, 1, 3, 0];4643;83225;1331600;2028;38,748520710059175
7;[3, 0, 1, 0, 3, 1, 3, 0];4645;83225;1331600;2034;38,63323500491642
8;[3, 0, 1, 0, 3, 1, 3, 0];4650;83225;1331600;2024;38,82164031620553
9;[3, 0, 1, 0, 3, 1, 3, 0];4747;83225;1331600;2031;38,64007877892664
