;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
1;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
2;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
3;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
4;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
5;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
6;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
7;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
8;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
9;[2, 0, 1, 0, 3, 1, 3, 0];1568;20806;1331600;2316;8,306563039723661
