;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
1;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
2;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
3;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
4;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
5;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
6;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
7;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
8;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
9;[3, 0, 1, 0, 3, 1, 3, 0];2293;20000;40000;908;19,501101321585903
