;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
1;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
2;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
3;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
4;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
5;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
6;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
7;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
8;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
9;[3, 0, 1, 0, 4, 1, 3, 0];717;5000;40000;412;10,395631067961164
