;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
1;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
2;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
3;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
4;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
5;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
6;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
7;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
8;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
9;[3, 0, 1, 0, 3, 1, 3, 0];1251;20806;1331600;1317;14,848139711465452
