;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
1;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
2;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
3;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
4;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;137;7,934306569343065
5;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
6;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
7;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
8;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
9;[3, 0, 1, 1, 4, 1, 3, 0];163;1250;40000;138;7,876811594202898
